3.326108047011648861e+00 1.795772464741116625e+00 6.388259723593785466e+00 3.193647939156247784e+00 6.672061636129301476e+00 6.297221336293882921e+00 6.937187991215282068e+01
3.160210678225189973e+00 1.737315495104516438e+00 6.267285617544064102e+00 3.144712642734698971e+00 6.554465354892387907e+00 6.175153545213660777e+00 6.819578874911533717e+01
2.993442805203513579e+00 1.678438730435974025e+00 6.142081104194394570e+00 3.092969249686350786e+00 6.436108207175948337e+00 6.050482213444475121e+00 6.698931536357886785e+01
2.825952954943017126e+00 1.619204870499245441e+00 6.012773170778521248e+00 3.038465211887857009e+00 6.317062912988149037e+00 5.923339495079310346e+00 6.575326297061566549e+01
2.657890509242207600e+00 1.559677054632332416e+00 5.879491722839967238e+00 2.981251194886089806e+00 6.197402120878913401e+00 5.793859168466546805e+00 6.448845552516939961e+01
2.489405574542605137e+00 1.499918798869013692e+00 5.742369461230098615e+00 2.921381036618871274e+00 6.077198362774588247e+00 5.662176518294997685e+00 6.319573708523603983e+01
2.320648850786942496e+00 1.439993932582958047e+00 5.601541757047491465e+00 2.858911702841637759e+00 5.956524009101961781e+00 5.528428216471112044e+00 6.187597115916294399e+01
2.151771499410323418e+00 1.379966534716142723e+00 5.457146524635126283e+00 2.793903239297610419e+00 5.835451224231385403e+00 5.392752201891107156e+00 6.053004003760600682e+01
1.982925010580995018e+00 1.319900869653740427e+00 5.309324092753333169e+00 2.726418720672219020e+00 5.714051922268450490e+00 5.255287559211754278e+00 5.915884411069701798e+01
1.814261069808307925e+00 1.259861322808054851e+00 5.158217074047867889e+00 2.656524196375670055e+00 5.592397723223283101e+00 5.116174396724463058e+00 5.776330117098578398e+01
1.645931424036226831e+00 1.199912335974422373e+00 5.003970232933724560e+00 2.584288633200651830e+00 5.470559909586057756e+00 4.975553723438028264e+00 5.634434570273375442e+01
1.478087747341404468e+00 1.140118342522287609e+00 4.846730352016498600e+00 2.509783854905229372e+00 5.348609383337029399e+00 4.833567325476121113e+00 5.490292815814685667e+01
1.310881506355469739e+00 1.080543702484854318e+00 4.686646097174085313e+00 2.433084478773997361e+00 5.226616623418779639e+00 4.690357641896226504e+00 5.344001422114598654e+01
1.144463825531619072e+00 1.021252637610929881e+00 4.523867881422543036e+00 2.354267849213520503e+00 5.104651643698032260e+00 4.546067640037207092e+00 5.195658405928456602e+01
9.789853523759610709e-01 9.623091664426128844e-01 4.358547727690658569e+00 2.273413968441021726e+00 4.982783951443880532e+00 4.400840690503073027e+00 5.045363156443136177e+01
8.145961227643460090e-01 9.037770394825781484e-01 4.190839130628567943e+00 2.190605424328156303e+00 4.861082506348717303e+00 4.254820441890908356e+00 4.893216358284717415e+01
6.514454264655268334e-01 8.457196745146428052e-01 4.020896917576287422e+00 2.105927315464456218e+00 4.739615680117709395e+00 4.108150695371061367e+00 4.739319913529164552e+01
4.896816729916007027e-01 7.882000921412561922e-01 3.848877108818568704e+00 2.019467173507891733e+00 4.618451216652097457e+00 3.960975279227902046e+00 4.583776862780539574e+01
3.294522578965068949e-01 7.312808516013743487e-01 3.674936777252812981e+00 1.931314882892569473e+00 4.497656192851020585e+00 3.813437923469429780e+00 4.426691305382009034e+01
1.709034296433020739e-01 6.750239869320130426e-01 3.499233907597014692e+00 1.841562597966318604e+00 4.377296980056038400e+00 3.665682134613992726e+00 4.268168318825583185e+01
1.418015716053894898e-02 6.194909435364811534e-01 3.321927255264912393e+00 1.750304657633386052e+00 4.257439206161948597e+00 3.517851070762229693e+00 4.108313877427226402e+01
-1.405740017922465779e-01 5.647425152219930355e-01 3.143176205035448145e+00 1.657637497580049413e+00 4.138147718416792742e+00 3.370087417062042956e+00 3.947234770334536336e+01
-2.932170313304788278e-01 5.108387817689535870e-01 2.963140629643620461e+00 1.563659560163295881e+00 4.019486546933533688e+00 3.222533261674165317e+00 3.785038518934724294e+01
-4.436085871030620575e-01 4.578390470937885870e-01 2.781980748419565330e+00 1.468471202045130042e+00 3.901518868934991779e+00 3.075329972345359764e+00 3.621833293731156544e+01
