1.222671321041011616e+00 -8.288591991702383144e-01 7.967127751586615680e-01 -2.455983002893545875e-01 -6.005566437751428399e-01 -2.438479000930575680e-01 2.678592911472782845e+01
1.255431301528693089e+00 -8.110149409625515560e-01 8.606332844148105732e-01 -2.135839953335215702e-01 -5.337553313298276647e-01 -1.808538610643346534e-01 2.748074122675604514e+01
1.286511029904027437e+00 -7.937633299484796456e-01 9.233103616793715274e-01 -1.820782071870626906e-01 -4.681457640992383595e-01 -1.191060897477420610e-01 2.816351951728714198e+01
1.315902462557260399e+00 -7.771082902127435244e-01 9.847019144074522501e-01 -1.511090635280254446e-01 -4.037352602895336595e-01 -5.863021850566907389e-02 2.883396113410504569e+01
1.343599060577627125e+00 -7.610531102363353728e-01 1.044767147595072609e+00 -1.207041964585627847e-01 -3.405304038841004965e-01 5.494634913558726907e-04 2.949177144355329361e+01
1.369595797731225417e+00 -7.456004387735133410e-01 1.103466592637595500e+00 -9.089071024931272280e-02 -2.785370455936976297e-01 5.841002607680789716e-02 3.013666423682600026e+01
1.393889167119086725e+00 -7.307522813663995809e-01 1.160762134935226619e+00 -6.169514951740395770e-02 -2.177603042613754369e-01 1.149299127030749545e-01 3.076836192974568718e+01
1.416477186506109209e+00 -7.165099975016806511e-01 1.216617040225365987e+00 -3.314346787117916637e-02 -1.582045687190943295e-01 1.700889538474306129e-01 3.138659575587018224e+01
1.437359402312675449e+00 -7.028742984133147242e-01 1.270995979622787653e+00 -5.260997054325255995e-03 -9.987350009268636253e-02 2.238683791984394933e-01 3.199110595277648983e+01
1.456536892261978355e+00 -6.898452455344783463e-01 1.323865053349827070e+00 2.192758337832867443e-02 -4.277003455148209454e-02 2.762508286132083768e-01 3.258164194137502534e+01
1.474012266677248828e+00 -6.774222496013928563e-01 1.375191813139960306e+00 4.839827582153821695e-02 1.310361350136468594e-02 3.272203618369626810e-01 3.315796249811339180e+01
1.489789668424297941e+00 -6.656040704110022244e-01 1.424945283299384524e+00 7.412779378558198573e-02 6.774594780208004208e-02 3.767624669774720658e-01 3.371983591993494400e+01
1.503874771495979701e+00 -6.543888172338574449e-01 1.473095980412456374e+00 9.909359043662213651e-02 1.211561861675513191e-01 4.248640677279653666e-01 3.426704018186300971e+01
1.516274778236397225e+00 -6.437739498828993767e-01 1.519615931678063969e+00 1.232738864812377155e-01 1.733342560094832951e-01 4.715135293332128885e-01 3.479936308708812476e+01
1.526998415203880244e+00 -6.337562804382126380e-01 1.564478691865299087e+00 1.466476973654758931e-01 2.242807894265064217e-01 5.167006632945683187e-01 3.531660240944166418e+01
1.536055927673001031e+00 -6.243319756271572540e-01 1.607659358878023692e+00 1.691948597593668779e-01 2.739971178795982953e-01 5.604167308108374268e-01 3.581856602814538348e+01
1.543459072777087382e+00 -6.154965598586568110e-01 1.649134587919218520e+00 1.908960572984905735e-01 3.224852664564249460e-01 6.026544449529334102e-01 3.630507205473314514e+01
1.549221111293940023e+00 -6.072449189097748334e-01 1.688882604247260666e+00 2.117328455548476152e-01 3.697479477304658757e-01 6.434079715713754144e-01 3.677594895204731529e+01
1.553356798078661560e+00 -5.995713042620600675e-01 1.726883214517562104e+00 2.316876762099886466e-01 4.157885552210654478e-01 6.826729289367812203e-01 3.723103564521884579e+01
1.555882371148739285e+00 -5.924693380845162949e-01 1.763117816704284690e+00 2.507439204040611269e-01 4.606111564607572872e-01 7.204463861145911086e-01 3.767018162454689190e+01
1.556815539427728767e+00 -5.859320188594068224e-01 1.797569408598123086e+00 2.688858912352045660e-01 5.042204856764920251e-01 7.567268600763592534e-01 3.809324704020026786e+01
1.556175469155113289e+00 -5.799517276464585258e-01 1.830222594877439990e+00 2.860988653844713792e-01 5.466219360916040326e-01 7.915143115510452354e-01 3.850010278867008395e+01
1.553982768971107431e+00 -5.745202349804230391e-01 1.861063592751314610e+00 3.023691038422688937e-01 5.878215518556004771e-01 8.248101396208078473e-01 3.889063059090939589e+01
1.550259473686388390e+00 -5.696287083963036402e-01 1.890080236174354722e+00 3.176838717131285073e-01 6.278260196090629242e-01 8.566171750669091534e-01 3.926472306210281715e+01
1.545029026747937628e+00 -5.652677205759419898e-01 1.917261978634396069e+00 3.320314570764602013e-01 6.666426596911798619e-01 8.869396724723981329e-01 3.962228377301590854e+01
1.538316261413349428e+00 -5.614272581090464787e-01 1.942599894515490533e+00 3.454011888818113718e-01 7.042794169976379637e-01 9.157833010893291492e-01 3.996322730288099478e+01
1.530147380647160604e+00 -5.580967308611246569e-01 1.966086679039861895e+00 3.577834538580462187e-01 7.407448514967901465e-01 9.431551344793235314e-01 4.028747928378321319e+01
1.520549935753918502e+00 -5.552649819401838105e-01 1.987716646793759256e+00 3.691697124167625521e-01 7.760481284122362489e-01 9.690636389373578075e-01 4.059497643651737775e+01
1.509552803763858364e+00 -5.529202982534642263e-01 2.007485728843408701e+00 3.795525135312114440e-01 8.101990080801126926e-01 9.935186607096995193e-01 4.088566659789366753e+01
1.497186163588221319e+00 -5.510504216448757209e-01 2.025391468448508370e+00 3.889255085729086403e-01 8.432078354896064276e-01 1.016531412017953162e+00 4.115950873947673472e+01
1.483481470962363158e+00 -5.496425606032415700e-01 2.041433015381942440e+00 3.972834640891256264e-01 8.750855295153462388e-01 1.038114455902218403e+00 4.141647297775016767e+01
1.468471432195936455e+00 -5.486834025308605645e-01 2.055611118865642961e+00 4.046222735054036956e-01 9.058435718505151169e-01 1.058281689897371258e+00 4.165654057570532842e+01
1.452189976750526634e+00 -5.481591265613496855e-01 2.067928119133707110e+00 4.109389677382677686e-01 9.354939956496896025e-01 1.077048328557490997e+00 4.187970393586049767e+01
1.434672228666216354e+00 -5.480554169151778954e-01 2.078387937635123528e+00 4.162317247043094692e-01 9.640493738905461241e-01 1.094430884844447727e+00 4.208596658472336571e+01
1.415954476859607070e+00 -5.483574767807437578e-01 2.086996065889624496e+00 4.204998777128525766e-01 9.915228074637419953e-01 1.110447150397646521e+00 4.227534314871700616e+01
1.396074144316909793e+00 -5.490500427083370161e-01 2.093759553011360186e+00 4.237439227304686806e-01 1.017927913000400197e+00 1.125116174702888827e+00 4.244785932159636843e+01
1.375069756206721117e+00 -5.501173995037924591e-01 2.098686991916259625e+00 4.259655245066553686e-01 1.043278810446770066e+00 1.138458243179254703e+00 4.260355182338952318e+01
1.352980906938132222e+00 -5.515433956081399192e-01 2.101788504230080790e+00 4.271675215510737367e-01 1.067590110395749914e+00 1.150494854203857553e+00 4.274246835090454510e+01
1.329848226190797789e+00 -5.533114589490547575e-01 2.103075723915272199e+00 4.273539299538147151e-01 1.090876901185072745e+00 1.161248695095220107e+00 4.286466751985016543e+01
1.305713343944579830e+00 -5.554046132494431243e-01 2.102561779635877315e+00 4.265299460412670385e-01 1.113154735772075243e+00 1.170743617076930310e+00 4.297021879862484184e+01
1.280618854537309836e+00 -5.578054947780102246e-01 2.100261275880805023e+00 4.247019478612490406e-01 1.134439618395056470e+00 1.179004609244111323e+00 4.305920243383619805e+01
1.254608279780152547e+00 -5.604963695262183965e-01 2.096190272866840232e+00 4.218774954921893361e-01 1.154747991031322973e+00 1.186057771556095819e+00 4.313170936761900975e+01
1.227726031160935705e+00 -5.634591507955930556e-01 2.090366265243826405e+00 4.180653301722423443e-01 1.174096719662120147e+00 1.191930286879538281e+00 4.318784114682702580e+01
1.200017371166707036e+00 -5.666754171789201155e-01 2.082808159625451516e+00 4.132753722453574863e-01 1.192503080354698319e+00 1.196650392107009075e+00 4.322770982418040830e+01
1.171528373757606767e+00 -5.701264309184423951e-01 2.073536250970098749e+00 4.075187179224499801e-01 1.209984745171856613e+00 1.200247348376918488e+00 4.325143785145706943e+01
1.142305884024972240e+00 -5.737931566238129166e-01 2.062572197837144294e+00 4.008076348569313829e-01 1.226559767919340960e+00 1.202751410421388556e+00 4.325915796482282616e+01
1.112397477067382345e+00 -5.776562803321285688e-01 2.049938996545090930e+00 3.931555565350199899e-01 1.242246569741548123e+00 1.204193795069435247e+00 4.325101306240156873e+01
1.081851416119119946e+00 -5.816962288920495272e-01 2.035660954258792898e+00 3.845770754823638615e-01 1.257063924576022673e+00 1.204606648933551405e+00 4.322715607419303296e+01
1.050716609966248605e+00 -5.858931896536496708e-01 2.019763661033949553e+00 3.750879352896490104e-01 1.271030944477254065e+00 1.204023015308497424e+00 4.318774982445188471e+01
1.019042569686219091e+00 -5.902271304453032830e-01 2.002273960847912981e+00 3.647050214610059182e-01 1.284167064820346926e+00 1.202476800311755412e+00 4.313296688664813416e+01
9.868793647475941899e-01 -5.946778198186183362e-01 1.983219921646665274e+00 3.534463510901566519e-01 1.296492029395114320e+00 1.200002738295778970e+00 4.306298943113463196e+01
