Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
10,-1.5707,1.04147e-05,3.40561e-05,5.97299e-06,-2.13047e-06,1.76259e-05,-5.59247e-05,-1.06057e-05,7.94223e-06,-5.29482e-06,1.32571e-05,1.05816e-05,0,7.93623e-05,-0.0224805,2.46987,0.0179243,1.0236,0.0110173,0.312067,0.0065534,0,0.0626686,-0.059247,0.1943,0.322699,0.249378,0.175455,-0.208051,0.662014,0.0735571,0.662014,0.330873,0.190057,0.990097,33.8463,33.8745,34.5657,35.9507,40.4124,41.666,39.4424,-0.0227876,0.0725098,0.00805664,0.0725098,0.0565402,0.0324774,0.169189,-1.57052,0.000233995,0.000233995,0.000233995,0.000449981,0.000449981,0.000449981,0.0467989,0.0467989,0.0467989,0.0467989,0.0899961,0.0899961,0.0899961,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
11,-1.57069,1.17922e-05,3.58928e-05,7.35051e-06,-1.06523e-06,1.95284e-05,-5.21964e-05,5.30283e-06,2.38087e-05,1.3237e-05,2.65142e-05,1.85181e-05,1.85177e-05,0.000116398,-0.0224795,2.46752,0.017925,1.02221,0.0110177,0.311524,0.00655347,0,0.0599806,-0.0524392,0.198567,0.32869,0.244969,0.179141,0.0735571,1.10336,0.535504,1.17921,0.495609,0.330873,1.13252,33.8463,33.8745,34.5657,35.9507,40.4124,41.666,39.4424,0.00805664,0.12085,0.0586532,0.129158,0.0846906,0.0565402,0.193527,-1.57047,0.000283133,0.000283133,0.000283133,0.000544477,0.000544477,0.000544477,0.0514788,0.0514788,0.0514788,0.0514788,0.0989957,0.0989957,0.0989957,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
12,-1.57069,1.45473e-05,3.81887e-05,1.01056e-05,1.57555e-06,2.33336e-05,-4.63376e-05,1.59085e-05,5.02628e-05,3.70637e-05,5.56797e-05,4.76538e-05,5.55542e-05,0.000174599,-0.022478,2.46495,0.0179258,1.0207,0.0110181,0.310929,0.00655356,0,0.0650339,-0.045307,0.205903,0.329499,0.243441,0.182493,0.666088,1.69181,0.959068,1.5447,0.636491,0.544242,1.29677,33.8463,33.8801,34.5657,35.9507,40.4124,41.666,39.4424,0.072956,0.185303,0.105046,0.169189,0.108765,0.093001,0.221594,-1.57041,0.000336952,0.000336952,0.000336952,0.000647972,0.000647972,0.000647972,0.0561587,0.0561587,0.0561587,0.0561587,0.107995,0.107995,0.107995,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
13,-1.57069,1.77615e-05,4.18621e-05,1.46973e-05,4.42938e-06,2.90412e-05,-3.78158e-05,3.70914e-05,8.20705e-05,7.41843e-05,0.000100755,7.67177e-05,0.000113753,0.000259055,-0.022476,2.46215,0.0179269,1.01905,0.0110186,0.310283,0.00655365,0,0.0746183,-0.0376097,0.22131,0.327118,0.248634,0.183235,0.959068,2.13442,1.47848,2.28146,0.896112,0.707212,1.55658,33.8463,33.8801,34.5657,35.9507,40.4124,41.666,39.4424,0.105046,0.233781,0.161936,0.249886,0.153129,0.12085,0.265991,-1.57035,0.000395451,0.000395451,0.000395451,0.000760467,0.000760467,0.000760467,0.0608386,0.0608386,0.0608386,0.0608386,0.116995,0.116995,0.116995,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
14,-1.57069,2.32716e-05,4.73722e-05,2.11258e-05,1.0137e-05,3.66514e-05,-2.66308e-05,6.89368e-05,0.000137667,0.000127076,0.000164386,0.000132271,0.000187824,0.000370361,-0.0224733,2.45912,0.0179283,1.01727,0.0110193,0.309584,0.00655375,0,0.0853297,-0.032293,0.238039,0.324039,0.261235,0.183484,1.76537,2.94596,2.29092,2.94229,1.17963,0.991219,1.79176,33.8463,33.8801,34.5657,35.9507,40.4124,41.666,39.4424,0.193359,0.322668,0.250923,0.322266,0.201577,0.169381,0.306179,-1.57029,0.000458629,0.000458629,0.000458629,0.000881962,0.000881962,0.000881962,0.0655185,0.0655185,0.0655185,0.0655185,0.125995,0.125995,0.125995,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
15,-1.57068,3.06184e-05,5.4719e-05,3.07685e-05,1.6796e-05,4.71155e-05,-1.11849e-05,0.000116662,0.000209145,0.000201203,0.000259839,0.000198406,0.000293419,0.000556948,-0.0224699,2.45587,0.0179299,1.01536,0.01102,0.308834,0.00655385,0,0.0974538,-0.0241285,0.260742,0.325072,0.275939,0.182003,2.50202,3.75213,2.86873,3.6043,1.41462,1.22606,2.00391,33.8463,33.8801,34.5657,35.9507,40.4124,41.666,39.4424,0.274044,0.410968,0.314209,0.394775,0.241733,0.209511,0.342431,-1.57022,0.000526488,0.000526488,0.000526488,0.00101246,0.00101246,0.00101246,0.0701984,0.0701984,0.0701984,0.0701984,0.134994,0.134994,0.134994,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
16,-1.57068,4.11795e-05,6.43617e-05,4.31663e-05,2.63088e-05,5.94821e-05,8.52186e-06,0.000190902,0.000379425,0.000345494,0.000573863,0.000293863,0.000415334,0.0011602,-0.0224656,2.4524,0.017932,1.01331,0.0110209,0.308032,0.00655396,0,0.119825,-0.01053,0.282818,0.328913,0.291092,0.185658,3.31007,4.48759,3.60505,4.11986,1.76803,1.55658,2.28677,33.8463,33.8801,34.5657,35.9507,40.4124,41.666,39.4424,0.362549,0.491521,0.394858,0.451244,0.302124,0.265991,0.390768,-1.57015,0.000599026,0.000599026,0.000599026,0.00115195,0.00115195,0.00115195,0.0748783,0.0748783,0.0748783,0.0748783,0.143994,0.143994,0.143994,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
17,-1.57066,5.40364e-05,7.85962e-05,6.01558e-05,4.15292e-05,7.66051e-05,3.62179e-05,0.000331837,0.000983644,0.00088027,0.00184342,0.000444429,0.000695799,0.00330818,-0.0224603,2.4487,0.0179345,1.01113,0.011022,0.307179,0.00655408,0,0.151735,0.0036869,0.307588,0.333821,0.306966,0.194318,4.26631,5.00188,4.34049,4.92888,2.09806,1.86247,2.56964,33.8463,33.8801,34.5657,35.9507,40.4124,41.666,39.4424,0.467285,0.547852,0.47541,0.539855,0.358521,0.318263,0.439105,-1.57007,0.000676244,0.000676244,0.000676244,0.00130044,0.00130044,0.00130044,0.0795582,0.0795582,0.0795582,0.0795582,0.152993,0.152993,0.152993,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
18,-1.57065,7.10259e-05,9.51265e-05,8.08187e-05,6.05548e-05,9.94358e-05,7.50989e-05,0.000855969,0.00360403,0.00317614,0.00837837,0.000809849,0.00162797,0.0133563,-0.0224539,2.44477,0.0179374,1.00882,0.0110232,0.306273,0.00655421,0,0.190776,0.0113925,0.33441,0.339336,0.326048,0.205397,5.07598,5.73793,5.07544,5.29662,2.45178,2.19236,2.73465,33.8463,33.8801,34.5657,35.9507,40.4124,41.666,39.4424,0.555967,0.62847,0.555908,0.580134,0.418965,0.374634,0.467303,-1.56999,0.000758143,0.000758143,0.000758143,0.00145794,0.00145794,0.00145794,0.0842381,0.0842381,0.0842381,0.0842381,0.161993,0.161993,0.161993,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
19,-1.57063,9.2148e-05,0.000116249,0.000106073,8.71906e-05,0.000132731,0.000121969,0.00309969,0.0153028,0.0137755,0.0232277,0.0020878,0.00545496,0.0418707,-0.0224462,2.44062,0.0179409,1.00638,0.0110247,0.305316,0.00655434,0,0.234913,0.0172557,0.367724,0.347105,0.351253,0.217276,5.73793,6.03168,5.29662,4.70823,2.80537,2.56954,2.54596,33.8463,33.8801,34.5657,35.9507,40.4124,41.666,39.4424,0.62847,0.660645,0.580134,0.515688,0.479387,0.439087,0.435059,-1.56991,0.000844721,0.000844721,0.000844721,0.00162443,0.00162443,0.00162443,0.088918,0.088918,0.088918,0.088918,0.170993,0.170993,0.170993,4.67989,4.67989,4.67989,4.67989,8.99961,8.99961,8.99961,0,0,0,0,0,0,0
