Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
16,-3.1957e-06,-0.523371,1.76588e-05,-5.85878e-05,9.80993e-07,-3.30222e-05,-1.91742e-05,0,0.03025,0,-2.63946e-05,0,0,0,-0.0575199,19.0203,-0.00823102,7.21471,-0.00291311,1.82241,-0.000302517,0,0,0,0,0,0,0,0.232608,19.7869,-1.69341,5.29662,-0.0527125,1.20249,0.684044,33.0535,33.0897,32.9463,34.0533,38.9824,39.788,38.2653,0.0254773,2.16724,-0.185478,0.580134,-0.0090076,0.205484,0.116891,0,-0.523384,0,0,0,0,0,0,0.0249594,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
17,-3.1957e-06,-0.52334,1.76588e-05,-5.85878e-05,9.80993e-07,-3.30222e-05,-1.91742e-05,0,0.0307902,0,-3.16974e-05,0,0,0,-0.0575224,19.0196,-0.00823091,7.21446,-0.00291307,1.82235,-0.000302506,0,0,0,0,0,0,0,0.294229,20.0081,-1.7669,5.37017,-0.0745467,1.20318,0.708782,33.0535,33.0897,32.9463,34.0533,38.9824,39.788,38.2653,0.0322266,2.19147,-0.193527,0.58819,-0.0127387,0.205602,0.121118,0,-0.523358,0,0,0,0,0,0,0.0265194,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
18,-3.1957e-06,-0.523304,1.76588e-05,-5.91204e-05,9.80993e-07,-3.30222e-05,-1.91742e-05,0,0.032294,0,-3.69803e-05,0,0,0,-0.0575252,19.0189,-0.0082308,7.21419,-0.00291302,1.82228,-0.000302495,0,0,0,0,0,0,0,0.367786,20.3755,-1.69181,5.44323,-0.0707212,1.20226,0.707605,33.0535,33.0897,32.9463,34.0533,38.9824,39.788,38.2653,0.0402832,2.2317,-0.185303,0.596191,-0.012085,0.205444,0.120917,0,-0.523331,0,0,0,0,0,0,0.0280794,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
19,-3.1957e-06,-0.523275,1.76588e-05,-5.9653e-05,9.80993e-07,-3.30222e-05,-1.91742e-05,0,0.0338473,0,-4.22314e-05,0,0,0,-0.057528,19.0181,-0.00823069,7.21391,-0.00291297,1.82221,-0.000302483,0,0,0,0,0,0,0,0.447431,20.4501,-1.61826,5.37017,0.0235737,1.15511,0.684044,33.0535,33.0897,32.9463,34.0533,38.9824,39.788,38.2541,0.0490066,2.23988,-0.177246,0.58819,0.00402832,0.197388,0.116891,0,-0.523302,0,0,0,0,0,0,0.0296393,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
20,-3.1957e-06,-0.523238,1.76588e-05,-6.01857e-05,9.80993e-07,-3.30222e-05,-1.91742e-05,0,0.0355746,0,-4.48708e-05,0,0,0,-0.0575311,19.0173,-0.00823057,7.21361,-0.00291292,1.82214,-0.000302471,0,0,0,0,0,0,0,0.294229,20.6707,-1.62493,5.36967,-0.0527125,1.17892,0.636927,33.0535,33.0897,32.9463,34.0533,38.9824,39.788,38.2541,0.0322266,2.26405,-0.177977,0.588135,-0.0090076,0.201456,0.108839,0,-0.523271,0,0,0,0,0,0,0.0311993,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
21,-3.1957e-06,-0.5232,1.76588e-05,-6.01857e-05,9.80993e-07,-3.35548e-05,-1.91742e-05,0,0.0378125,0,-4.49046e-05,0,-1.0542e-05,0,-0.0575342,19.0165,-0.00823044,7.21329,-0.00291287,1.82206,-0.000302458,0,0,0,0,0,0,0,0.294229,20.7431,-1.61993,5.29662,-0.0707212,1.17892,0.707605,33.0535,33.0897,32.9463,34.0533,38.9824,39.788,38.2541,0.0322266,2.27197,-0.177429,0.580134,-0.012085,0.201456,0.120917,0,-0.523239,0,0,0,0,0,0,0.0327592,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
22,-3.1957e-06,-0.523154,1.76588e-05,-6.01857e-05,9.80993e-07,-3.35548e-05,-1.91742e-05,0,0.0407185,0,-4.49046e-05,0,-1.0542e-05,0,-0.0575376,19.0156,-0.0082303,7.21296,-0.00291281,1.82198,-0.000302444,0,0,0,0,0,0,0,0.303284,20.7431,-1.69181,5.44323,-0.0527125,1.17892,0.660064,33.0535,33.0897,32.9463,34.0533,38.9824,39.788,38.2541,0.0332184,2.27197,-0.185303,0.596191,-0.0090076,0.201456,0.112793,0,-0.523206,0,0,0,0,0,0,0.0343192,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
23,-3.1957e-06,-0.523111,1.76588e-05,-6.07183e-05,9.80993e-07,-3.35548e-05,-1.91742e-05,0,0.0432143,0,-5.01875e-05,0,-1.0542e-05,0,-0.0575411,19.0146,-0.00823016,7.21262,-0.00291275,1.82189,-0.00030243,0,0,0,0,0,0,0,0.220671,20.5961,-1.69341,5.44323,-0.0527125,1.22674,0.660064,33.0535,33.0897,32.9463,34.0533,38.9824,39.788,38.2541,0.0241699,2.25587,-0.185478,0.596191,-0.0090076,0.209628,0.112793,0,-0.523171,0,0,0,0,0,0,0.0358792,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
24,-3.1957e-06,-0.523065,1.76588e-05,-6.07183e-05,9.80993e-07,-3.35548e-05,-1.91742e-05,0,0.0441339,0,-5.01492e-05,0,-1.0542e-05,0,-0.0575447,19.0136,-0.00823002,7.21226,-0.00291269,1.8218,-0.000302415,0,0,0,0,0,0,0,0.303284,20.5965,-1.5447,5.37017,-0.0745467,1.15511,0.777933,33.0535,33.0897,32.9463,34.0525,38.9824,39.788,38.2541,0.0332184,2.25592,-0.169189,0.58819,-0.0127387,0.197388,0.132935,0,-0.523134,0,0,0,0,0,0,0.0374391,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
25,-3.1957e-06,-0.52302,1.76588e-05,-6.12509e-05,9.80993e-07,-3.35548e-05,-1.91742e-05,0,0.045375,0,-5.54699e-05,0,-1.05498e-05,0,-0.0575485,19.0126,-0.00822986,7.21188,-0.00291263,1.82171,-0.000302399,0,0,0,0,0,0,0,0.303284,20.8168,-1.69341,5.44323,-0.0527125,1.20226,0.707605,33.0535,33.0897,32.9463,34.0525,38.9824,39.788,38.2541,0.0332184,2.28004,-0.185478,0.596191,-0.0090076,0.205444,0.120917,0,-0.523096,0,0,0,0,0,0,0.0389991,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
26,-2.66308e-06,-0.522975,1.8118e-05,-6.17835e-05,9.80993e-07,-3.35548e-05,-1.91742e-05,5.29082e-06,0.0459152,5.28683e-06,-5.81119e-05,0,-1.05419e-05,0,-0.0575525,19.0115,-0.0082297,7.21149,-0.00291256,1.82161,-0.000302383,0,0,0,0,0,0,0,0.367786,21.0373,-1.69341,5.51678,-0.0235737,1.20226,0.661746,33.0535,33.0229,32.9463,34.0525,38.9824,39.788,38.2541,0.0402832,2.3042,-0.185478,0.604248,-0.00402832,0.205444,0.11308,0,-0.523056,0,0,0,0,0,0,0.0405591,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
27,-2.66308e-06,-0.522929,1.8118e-05,-6.17835e-05,9.80993e-07,-3.46201e-05,-1.91742e-05,5.29087e-06,0.0464554,5.28285e-06,-5.81119e-05,0,-1.84484e-05,0,-0.0575566,19.0104,-0.00822954,7.21108,-0.00291249,1.82151,-0.000302366,0,0,0,0,0,0,0,0.428908,21.4056,-1.7669,5.51678,-0.0333383,1.13178,0.708782,33.0535,33.0229,32.9463,34.0525,38.9824,39.7953,38.2541,0.0469779,2.34454,-0.193527,0.604248,-0.00569691,0.193401,0.121118,0,-0.523015,0,0,0,0,0,0,0.042119,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
28,-2.66308e-06,-0.522878,1.8118e-05,-6.17835e-05,9.80993e-07,-3.46201e-05,-1.91742e-05,5.29082e-06,0.0475998,5.2829e-06,-6.33948e-05,0,-1.84484e-05,0,-0.0575608,19.0093,-0.00822937,7.21066,-0.00291242,1.82141,-0.000302349,0,0,0,0,0,0,0,0.265214,21.8466,-1.76537,5.37017,-0.0527125,1.22606,0.684044,33.0535,33.0229,32.9463,34.0525,38.9824,39.7953,38.2541,0.0290486,2.39284,-0.193359,0.58819,-0.0090076,0.209511,0.116891,0,-0.522972,0,0,0,0,0,0,0.043679,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
29,-2.66308e-06,-0.522829,1.76588e-05,-6.28487e-05,9.80993e-07,-3.46201e-05,-1.91742e-05,5.29077e-06,0.0502366,0,-7.39049e-05,0,-1.84623e-05,0,-0.0575653,19.0081,-0.00822919,7.21022,-0.00291235,1.8213,-0.00030233,0,0,0,0,0,0,0,0.208051,21.9201,-1.7669,5.37017,-0.0235737,1.17869,0.660064,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.0227876,2.40089,-0.193527,0.58819,-0.00402832,0.201416,0.112793,0,-0.522927,0,0,0,0,0,0,0.045239,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
30,-2.66308e-06,-0.522777,1.76588e-05,-6.3914e-05,9.80993e-07,-3.46201e-05,-1.91742e-05,5.28285e-06,0.0523974,0,-8.18232e-05,0,-1.84484e-05,0,-0.0575698,19.0068,-0.008229,7.20977,-0.00291227,1.82119,-0.000302312,0,0,0,0,0,0,0,0.164479,21.9201,-1.69341,5.36967,-0.0527125,1.17869,0.660064,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.0180152,2.40089,-0.185478,0.588135,-0.0090076,0.201416,0.112793,0,-0.522881,0,0,0,0,0,0,0.0467989,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
31,-2.66308e-06,-0.522722,1.76588e-05,-6.49792e-05,9.80993e-07,-3.56853e-05,-1.91742e-05,5.29082e-06,0.0556384,0,-8.98084e-05,0,-2.90122e-05,0,-0.0575746,19.0056,-0.00822881,7.2093,-0.00291219,1.82107,-0.000302292,0,0,0,0,0,0,0,0.220671,21.9205,-1.8404,5.44323,0.0235737,1.20318,0.684044,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.0241699,2.40093,-0.201577,0.596191,0.00402832,0.205602,0.116891,0,-0.522834,0,0,0,0,0,0,0.0483589,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
32,-2.66308e-06,-0.522661,1.76588e-05,-6.55118e-05,9.80993e-07,-3.56853e-05,-1.91742e-05,5.29082e-06,0.057675,0,-0.000100298,0,-2.90122e-05,0,-0.0575794,19.0042,-0.00822861,7.20881,-0.00291211,1.82095,-0.000302272,0,0,0,0,0,0,0,0.303284,21.7734,-1.7669,5.51727,-0.0707212,1.17892,0.708782,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.0332184,2.38482,-0.193527,0.604302,-0.012085,0.201456,0.121118,0,-0.522785,0,0,0,0,0,0,0.0499189,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
33,-2.66308e-06,-0.522603,1.76588e-05,-6.65771e-05,9.80993e-07,-3.56853e-05,-1.91742e-05,5.29082e-06,0.0588795,0,-0.000108217,0,-2.90119e-05,0,-0.0575845,19.0029,-0.00822841,7.20831,-0.00291203,1.82083,-0.000302251,0,0,0,0,0,0,0,0.232608,21.6994,-1.69341,5.44372,0.0235737,1.15535,0.730786,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.0254773,2.37671,-0.185478,0.596246,0.00402832,0.197429,0.124878,0,-0.522734,0,0,0,0,0,0,0.0514788,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
34,-2.66308e-06,-0.522546,1.76588e-05,-6.76423e-05,9.80993e-07,-3.56853e-05,-1.91742e-05,5.29082e-06,0.0577406,0,-0.000118774,0,-2.90122e-05,0,-0.0575897,19.0015,-0.0082282,7.2078,-0.00291194,1.8207,-0.00030223,0,0,0,0,0,0,0,0.147114,22.0673,-1.69181,5.51678,-0.0527125,1.17869,0.708782,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.0161133,2.41701,-0.185303,0.604248,-0.0090076,0.201416,0.121118,0,-0.522682,0,0,0,0,0,0,0.0530388,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
35,-2.66308e-06,-0.522488,1.76588e-05,-6.81749e-05,9.80993e-07,-3.67505e-05,-1.91742e-05,5.29082e-06,0.0583393,0,-0.000124148,0,-3.69246e-05,0,-0.057595,19,-0.00822799,7.20727,-0.00291185,1.82057,-0.000302208,0,0,0,0,0,0,0,0.220671,22.8038,-1.61993,5.51727,-0.0235737,1.15511,0.684044,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.0241699,2.49768,-0.177429,0.604302,-0.00402832,0.197388,0.116891,0,-0.522628,0,0,0,0,0,0,0.0545987,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
36,-2.66308e-06,-0.522488,1.76588e-05,-6.87075e-05,9.80993e-07,-3.67505e-05,-1.91742e-05,5.2829e-06,0.0583393,0,-0.000132072,0,-3.69246e-05,0,-0.0576005,18.9986,-0.00822776,7.20672,-0.00291176,1.82043,-0.000302186,0,0,0,0,0,0,0,0.220671,22.8038,-1.61993,5.51678,-0.0235737,1.17869,0.684044,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.0241699,2.49768,-0.177429,0.604248,-0.00402832,0.201416,0.116891,0,-0.522572,0,0,0,0,0,0,0.0561587,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
37,-2.66308e-06,-0.522424,1.76588e-05,-6.97728e-05,9.80993e-07,-3.67505e-05,-1.91742e-05,5.2829e-06,0.0606842,0,-0.00013989,0,-3.69246e-05,0,-0.0576062,18.997,-0.00822753,7.20616,-0.00291166,1.82029,-0.000302162,0,0,0,0,0,0,0,0.375069,23.247,-1.69181,5.6639,-0.0235737,1.20249,0.707605,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.041081,2.54622,-0.185303,0.620361,-0.00402832,0.205484,0.120917,0,-0.522516,0,0,0,0,0,0,0.0577187,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
38,-2.66308e-06,-0.52236,1.76588e-05,-7.03054e-05,9.80993e-07,-3.67505e-05,-1.91742e-05,5.28688e-06,0.0648215,0,-0.000145388,0,-3.70082e-05,0,-0.057612,18.9955,-0.0082273,7.20559,-0.00291157,1.82015,-0.000302138,0,0,0,0,0,0,0,0.303284,24.5681,-1.69181,5.44323,-0.0527125,1.20249,0.754728,33.0535,33.0229,32.9463,34.0525,38.9727,39.7953,38.2541,0.0332184,2.69092,-0.185303,0.596191,-0.0090076,0.205484,0.128969,0,-0.522457,0,0,0,0,0,0,0.0592786,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0
