Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
10,-3.72832e-06,-8.78817e-05,-1.3848e-05,-1.22173,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,0,5.29482e-06,0.018096,0,0,0,-0.00851461,11.7157,-0.00121369,11.4543,-0.00362961,2.87278,-0.000478295,0,0,0,0,0,0,0,0.303284,8.38551,1.47298,12.8725,0.0745467,2.38106,0.684044,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0332184,0.918457,0.161334,1.40991,0.0127387,0.40688,0.116891,0,0,0,-1.22162,0,0,0,0,0,0,0.0155996,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
11,-3.72832e-06,-8.78817e-05,-1.3848e-05,-1.22169,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,0,5.29482e-06,0.0170518,0,0,0,-0.00851576,11.7156,-0.00121386,11.4542,-0.0036296,2.87276,-0.000478293,0,0,0,0,0,0,0,0.232608,8.45907,1.40531,10.666,0.0471475,2.35749,0.708782,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0254773,0.926514,0.153922,1.16824,0.00805664,0.402852,0.121118,0,0,0,-1.2216,0,0,0,0,0,0,0.0171596,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
12,-3.72832e-06,-8.84143e-05,-1.3848e-05,-1.22167,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-5.29082e-06,5.29482e-06,0.0156652,0,0,0,-0.00851702,11.7156,-0.00121404,11.4542,-0.00362959,2.87275,-0.00047829,0,0,0,0,0,0,0,0.232608,8.45939,1.32607,11.8436,0.0333383,2.3338,0.708782,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0254773,0.926549,0.145243,1.29722,0.00569691,0.398804,0.121118,0,0,0,-1.22158,0,0,0,0,0,0,0.0187196,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
13,-3.72832e-06,-8.8947e-05,-1.3848e-05,-1.22166,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-7.93631e-06,5.29482e-06,0.0156493,0,0,0,-0.00851839,11.7156,-0.00121423,11.4541,-0.00362958,2.87273,-0.000478287,0,0,0,0,0,0,0,0.232608,8.45939,1.32607,12.2843,0.0235737,2.31035,0.707605,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0254773,0.926549,0.145243,1.34548,0.00402832,0.394796,0.120917,0,0,0,-1.22156,0,0,0,0,0,0,0.0202795,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
14,-3.72832e-06,-8.8947e-05,-1.3848e-05,-1.22164,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-7.93631e-06,5.28285e-06,0.0162054,0,0,0,-0.00851986,11.7155,-0.00121444,11.454,-0.00362956,2.87271,-0.000478283,0,0,0,0,0,0,0,0.396117,8.46035,1.40531,12.5785,-0.0527125,2.3338,0.707605,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0433863,0.926654,0.153922,1.37771,-0.0090076,0.398804,0.120917,0,0,0,-1.22154,0,0,0,0,0,0,0.0218395,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
15,-3.72832e-06,-8.8947e-05,-1.3848e-05,-1.22162,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-7.93623e-06,5.28683e-06,0.0170518,0,0,0,-0.00852145,11.7155,-0.00121467,11.4539,-0.00362955,2.87269,-0.00047828,0,0,0,0,0,0,0,0.303284,8.46195,1.32403,12.7992,0,2.33428,0.684044,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0332184,0.926829,0.14502,1.40188,0,0.398885,0.116891,0,0,0,-1.22152,0,0,0,0,0,0,0.0233995,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
16,-3.72832e-06,-8.8947e-05,-1.3848e-05,-1.2216,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-7.93623e-06,5.29482e-06,0.0194464,0,0,0,-0.00852315,11.7154,-0.00121491,11.4538,-0.00362953,2.87266,-0.000478276,0,0,0,0,0,0,0,0.220671,8.45939,1.32403,13.0204,0.0471475,2.31035,0.684044,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0241699,0.926549,0.14502,1.42612,0.00805664,0.394796,0.116891,0,0,0,-1.22149,0,0,0,0,0,0,0.0249594,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
17,-3.72832e-06,-8.94796e-05,-1.3848e-05,-1.22158,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-1.32271e-05,5.29482e-06,0.021067,0,0,0,-0.00852495,11.7154,-0.00121517,11.4537,-0.00362952,2.87264,-0.000478272,0,0,0,0,0,0,0,0.232608,8.45939,1.25263,13.0204,0.0333383,2.33392,0.636491,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0254773,0.926549,0.1372,1.42612,0.00569691,0.398824,0.108765,0,0,0,-1.22147,0,0,0,0,0,0,0.0265194,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
18,-3.72832e-06,-8.94796e-05,-1.3848e-05,-1.22156,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-1.32271e-05,5.29082e-06,0.0226875,0,0,0,-0.00852686,11.7153,-0.00121544,11.4536,-0.0036295,2.87261,-0.000478267,0,0,0,0,0,0,0,0.265214,8.46035,1.25263,13.1669,0.0235737,2.31023,0.684044,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0290486,0.926654,0.1372,1.44216,0.00402832,0.394775,0.116891,0,0,0,-1.22144,0,0,0,0,0,0,0.0280794,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
19,-3.72832e-06,-8.94796e-05,-1.3848e-05,-1.22154,-1.06523e-06,-6.33814e-05,-1.91742e-05,0,-1.32272e-05,5.29487e-06,0.0230483,0,0,0,-0.00852889,11.7153,-0.00121573,11.4535,-0.00362948,2.87258,-0.000478263,0,0,0,0,0,0,0,0.294229,8.45939,1.32403,13.1686,0.0333383,2.33392,0.731166,32.9681,32.8223,33.2509,34.3401,39.2507,40.1989,38.6085,0.0322266,0.926549,0.14502,1.44234,0.00569691,0.398824,0.124943,0,0,0,-1.22141,0,0,0,0,0,0,0.0296393,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0
