1.298949432320330644e+01 -1.253016302958481543e+00 -6.819106859544154986e+01 3.340264179127352406e+00 9.093447793236961729e-01 2.510256191305924034e-01 2.704987953924664623e+01
1.302429510188712314e+01 -1.207976655183925274e+00 -6.808713893114328641e+01 3.371950144061006682e+00 1.042438642126626291e+00 3.400903125440848385e-01 2.794696626426256003e+01
1.304493655533726937e+01 -1.163593096178625164e+00 -6.796364863845752780e+01 3.401518660081052747e+00 1.173366128194649471e+00 4.264014422947668415e-01 2.883064453489840417e+01
1.305142268634076608e+01 -1.119885283936946418e+00 -6.782067542108904945e+01 3.428939569372650098e+00 1.302097840207418589e+00 5.099112064464188521e-01 2.970049977372906369e+01
1.304376879180446380e+01 -1.076871870663361985e+00 -6.765830319828633321e+01 3.454184186031482362e+00 1.428605908250319523e+00 5.905750550550257216e-01 3.055612747966095100e+01
1.302200145488502869e+01 -1.034570484520660916e+00 -6.747662204803212660e+01 3.477225335034977327e+00 1.552863998125221912e+00 6.683517263312297452e-01 3.139713352372201882e+01
1.298615852818616112e+01 -9.929977126931954778e-01 -6.727572814945939683e+01 3.498037390262652924e+00 1.674847318500502169e+00 7.432032796145562337e-01 3.222313443608152284e+01
1.293628910803002263e+01 -9.521690857828803978e-01 -6.705572372453185892e+01 3.516596311521103413e+00 1.794532626901707673e+00 8.150951251286202570e-01 3.303375768406004909e+01
1.287245349981733611e+01 -9.120990635540904279e-01 -6.681671697902628182e+01 3.532879680529866118e+00 1.911898234545180708e+00 8.839960504894843751e-01 3.382864194089842869e+01
1.279472317449787511e+01 -8.728010220420343579e-01 -6.655882204285143189e+01 3.546866735825073391e+00 2.026924010017902233e+00 9.498782439425013102e-01 3.460743734506250746e+01
1.270318071618045508e+01 -8.342872420375679887e-01 -6.628215890973623914e+01 3.558538406538700904e+00 2.139591381807749215e+00 1.012717314306031291e+00 3.536980574986929327e+01
1.259791976091877608e+01 -7.965688989597921044e-01 -6.598685337631803804e+01 3.567877345012123058e+00 2.249883339689314532e+00 1.072492307603557293e+00 3.611542096322870066e+01
1.247904492671692012e+01 -7.596560541261623278e-01 -6.567303698065846618e+01 3.574867958203439944e+00 2.357784434971306631e+00 1.129185720368873103e+00 3.684396897730417919e+01
1.234667173480533364e+01 -7.235576474281888437e-01 -6.534084694021346706e+01 3.579496437849218005e+00 2.463280779612507132e+00 1.182783509612155282e+00 3.755514818790431519e+01
1.220092652224559515e+01 -6.882814914191821565e-01 -6.499042608928078835e+01 3.581750789342041053e+00 2.566360044214130109e+00 1.233275099437928457e+00 3.824866960342715316e+01
1.204194634592923663e+01 -6.538342668188277251e-01 -6.462192281594630572e+01 3.581620859286541059e+00 2.667011454897313616e+00 1.280653384309097031e+00 3.892425704318800683e+01
