Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
10,-3.72832e-06,1.03218e-05,-1.30842,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,1.32072e-05,0.0367322,-5.28688e-06,0,0,0,0.00463191,-0.00534222,0.00462788,-0.00306359,0.00182899,-0.000584279,0.000374396,0,0,0,0,0,0,0,0.220671,-1.03242,3.89853,0.959068,-0.0527125,-0.0471475,0.661746,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0241699,-0.11308,0.427002,0.105046,-0.0090076,-0.00805664,0.11308,0,0,-1.30888,0,0,0,0,0,0,0.0155996,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
11,-3.72832e-06,1.03218e-05,-1.30838,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,1.31972e-05,0.0388929,-5.2829e-06,0,0,0,0.00463191,-0.00534246,0.00462788,-0.00306358,0.00182899,-0.000584279,0.000374396,0,0,0,0,0,0,0,0.232608,-1.10581,3.75141,0.882686,-0.0527125,-0.0235737,0.636927,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0254773,-0.121118,0.410889,0.0966797,-0.0090076,-0.00402832,0.108839,0,0,-1.30886,0,0,0,0,0,0,0.0171596,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
12,-3.72832e-06,9.86263e-06,-1.30834,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,7.92427e-06,0.0421279,-5.28285e-06,0,0,0,0.00463191,-0.00534273,0.00462788,-0.00306358,0.00182899,-0.000584279,0.000374396,0,0,0,0,0,0,0,0.303284,-0.956243,3.67786,0.959068,0.0471475,0.0235737,0.684044,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0332184,-0.104736,0.402832,0.105046,0.00805664,0.00402832,0.116891,0,0,-1.30885,0,0,0,0,0,0,0.0187196,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
13,-3.72832e-06,9.86263e-06,-1.3083,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,7.92435e-06,0.0442947,-5.28285e-06,0,0,0,0.00463191,-0.00534302,0.00462788,-0.00306358,0.00182899,-0.000584278,0.000374396,0,0,0,0,0,0,0,0.303284,-0.885745,3.38363,1.03242,0.0235737,0,0.730786,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0332184,-0.0970148,0.370605,0.11308,0.00402832,0,0.124878,0,0,-1.30883,0,0,0,0,0,0,0.0202795,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
14,-3.72832e-06,9.86263e-06,-1.30825,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.2829e-06,0.0469956,-5.28688e-06,0,0,0,0.00463192,-0.00534333,0.00462788,-0.00306358,0.00182899,-0.000584278,0.000374396,0,0,0,0,0,0,0,0.303284,-0.956243,3.31007,0.894861,0.0235737,-0.0333383,0.660064,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0332184,-0.104736,0.362549,0.0980133,0.00402832,-0.00569691,0.112793,0,0,-1.30881,0,0,0,0,0,0,0.0218395,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
15,-3.72832e-06,9.86263e-06,-1.3082,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29487e-06,0.0496461,-5.29082e-06,0,0,0,0.00463192,-0.00534367,0.00462788,-0.00306358,0.00182899,-0.000584278,0.000374396,0,0,0,0,0,0,0,0.294229,-0.885745,3.16381,0.959068,-0.0333383,-0.0333383,0.684044,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0322266,-0.0970148,0.346529,0.105046,-0.00569691,-0.00569691,0.116891,0,0,-1.30878,0,0,0,0,0,0,0.0233995,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
16,-3.72832e-06,9.86263e-06,-1.30815,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29087e-06,0.0506537,-5.29087e-06,0,0,0,0.00463192,-0.00534403,0.00462788,-0.00306358,0.00182899,-0.000584277,0.000374396,0,0,0,0,0,0,0,0.441343,-0.885745,3.01584,0.959068,0.0235737,0,0.660064,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0483398,-0.0970148,0.330322,0.105046,0.00402832,0,0.112793,0,0,-1.30876,0,0,0,0,0,0,0.0249594,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
17,-3.72832e-06,9.86263e-06,-1.3081,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29082e-06,0.0496965,-5.29087e-06,0,0,0,0.00463192,-0.00534441,0.00462788,-0.00306358,0.00182899,-0.000584277,0.000374396,0,0,0,0,0,0,0,0.303284,-0.894861,2.9432,0.967493,0,0.0235737,0.731166,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0332184,-0.0980133,0.322366,0.105969,0,0.00402832,0.124943,0,0,-1.30873,0,0,0,0,0,0,0.0265194,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
18,-3.72832e-06,9.86263e-06,-1.30805,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29082e-06,0.0502366,0,0,0,0,0.00463192,-0.00534482,0.00462788,-0.00306358,0.00182899,-0.000584276,0.000374396,0,0,0,0,0,0,0,0.220671,-0.885745,3.67859,0.959068,0,0.0471475,0.754728,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0241699,-0.0970148,0.402913,0.105046,0,0.00805664,0.128969,0,0,-1.30871,0,0,0,0,0,0,0.0280794,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
19,-3.72832e-06,9.86263e-06,-1.308,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29082e-06,0.0523974,0,0,0,0,0.00463192,-0.00534525,0.00462788,-0.00306357,0.00182899,-0.000584276,0.000374396,0,0,0,0,0,0,0,0.294229,-0.882686,3.89853,0.809128,-0.0235737,-0.0745467,0.684044,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0322266,-0.0966797,0.427002,0.088623,-0.00402832,-0.0127387,0.116891,0,0,-1.30868,0,0,0,0,0,0,0.0296393,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
20,-3.72832e-06,9.86263e-06,-1.30794,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29087e-06,0.0561786,0,0,0,0,0.00463192,-0.00534571,0.00462788,-0.00306357,0.00182899,-0.000584275,0.000374396,0,0,0,0,0,0,0,0.220671,-0.885745,3.75141,0.909851,0.0235737,-0.0942949,0.683638,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0241699,-0.0970148,0.410889,0.0996551,0.00402832,-0.0161133,0.116821,0,0,-1.30865,0,0,0,0,0,0,0.0311993,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
21,-3.72832e-06,9.86263e-06,-1.30788,-1.01197e-05,2.97146e-08,-5.32617e-07,-1.91742e-05,0,5.29077e-06,0.0581218,-5.29482e-06,0,0,0,0.00463192,-0.00534618,0.00462788,-0.00306357,0.00182899,-0.000584275,0.000374396,0,0,0,0,0,0,0,0.367786,-0.885745,3.38443,0.885745,0.0235737,-0.0527125,0.683638,33.0237,33.7633,32.9528,34.1347,38.988,39.8541,38.3709,0.0402832,-0.0970148,0.370693,0.0970148,0.00402832,-0.0090076,0.116821,0,0,-1.30861,0,0,0,0,0,0,0.0327592,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0
