Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
10,-1.30897,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.000153089,5.28688e-06,0,5.2829e-06,0,1.05578e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,3.97208,-0.367786,-1.7669,0.812465,-0.0942949,0.683638,0.589815,32.9947,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.435059,-0.0402832,-0.193527,0.0889885,-0.0161133,0.116821,0.100789,-1.30888,0,0,0,0,0,0,0.0155996,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-1.30896,5.73004e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.000210998,7.93025e-06,0,5.28683e-06,0,1.05577e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,4.26695,-0.5149,-1.69181,0.812465,-0.117869,0.684044,0.542708,32.9947,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.467355,-0.0563965,-0.185303,0.0889885,-0.0201416,0.116891,0.0927389,-1.30886,0,0,0,0,0,0,0.0171596,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-1.30895,5.73004e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.000340761,7.93025e-06,0,5.28285e-06,0,1.05658e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,4.48759,-0.520127,-1.69181,0.812465,-0.0471475,0.660485,0.56577,32.9947,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.491521,-0.0569691,-0.185303,0.0889885,-0.00805664,0.112865,0.0966797,-1.30885,0,0,0,0,0,0,0.0187196,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-1.30894,5.73004e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.000736317,7.93033e-06,0,5.2829e-06,0,1.05658e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,4.70823,-0.535504,-1.69341,0.812465,-0.0527125,0.660485,0.542196,32.9947,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.515688,-0.0586532,-0.185478,0.0889885,-0.0090076,0.112865,0.0926514,-1.30883,0,0,0,0,0,0,0.0202795,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-1.30893,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.00215681,5.28688e-06,0,5.2829e-06,0,1.05657e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,4.78121,-0.560194,-1.69181,0.812465,-0.0666766,0.730786,0.61337,32.9947,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.523682,-0.0613575,-0.185303,0.0889885,-0.0113938,0.124878,0.104814,-1.30881,0,0,0,0,0,0,0.0218395,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-1.30891,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.00768261,5.28688e-06,0,5.28688e-06,0,1.05578e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,4.78178,-0.447431,-1.61993,0.812465,-0.0849963,0.731166,0.56577,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.523744,-0.0490066,-0.177429,0.0889885,-0.0145243,0.124943,0.0966797,-1.30878,0,0,0,0,0,0,0.0233995,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-1.30889,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0179358,5.28683e-06,0,5.2829e-06,0,1.05578e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,3.75141,-0.447431,-1.69181,0.812465,-0.0942949,0.7342,0.589815,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.410889,-0.0490066,-0.185303,0.0889885,-0.0161133,0.125461,0.100789,-1.30876,0,0,0,0,0,0,0.0249594,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-1.30885,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.021067,5.28683e-06,0,5.28285e-06,0,1.05817e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,1.54645,-0.535504,-1.69181,0.812465,-0.0471475,0.730786,0.56577,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.169381,-0.0586532,-0.185303,0.0889885,-0.00805664,0.124878,0.0966797,-1.30873,0,0,0,0,0,0,0.0265194,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-1.30883,5.73004e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0185563,7.93025e-06,0,5.28683e-06,0,1.05737e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,1.7669,-0.441343,-1.69181,0.822394,-0.0745467,0.707605,0.589815,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.193527,-0.0483398,-0.185303,0.090076,-0.0127387,0.120917,0.100789,-1.30871,0,0,0,0,0,0,0.0280794,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-1.30882,5.73004e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0162054,7.93033e-06,0,5.2829e-06,0,1.05737e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,2.64908,-0.535504,-1.7669,0.809128,-0.0471475,0.708782,0.542196,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.290151,-0.0586532,-0.193527,0.088623,-0.00805664,0.121118,0.0926514,-1.30868,0,0,0,0,0,0,0.0296393,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-1.3088,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.016189,5.28688e-06,0,5.2829e-06,0,1.05737e-05,0,0.0104079,-0.0649089,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,3.45797,-0.593037,-1.7669,0.809128,-0.0527125,0.707605,0.56577,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.378748,-0.0649547,-0.193527,0.088623,-0.0090076,0.120917,0.0966797,-1.30865,0,0,0,0,0,0,0.0311993,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-1.30878,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0167626,5.28688e-06,0,5.2829e-06,0,1.05816e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587016,0.00037528,0,0,0,0,0,0,0,3.89853,-0.447431,-1.83893,0.822394,-0.0849963,0.684044,0.61337,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.427002,-0.0490066,-0.201416,0.090076,-0.0145243,0.116891,0.104814,-1.30861,0,0,0,0,0,0,0.0327592,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-1.30877,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0183475,5.28683e-06,0,5.28688e-06,0,1.05738e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587016,0.000375281,0,0,0,0,0,0,0,4.04631,-0.441343,-1.69181,0.73924,0,0.754359,0.56577,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.3,0.443188,-0.0483398,-0.185303,0.0809682,0,0.128906,0.0966797,-1.30858,0,0,0,0,0,0,0.0343192,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-1.30874,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0205624,5.28683e-06,0,5.28285e-06,0,1.05738e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,4.1192,-0.520127,-1.7669,0.812465,-0.0527125,0.731166,0.589815,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.2669,0.451172,-0.0569691,-0.193527,0.0889885,-0.0090076,0.124943,0.100789,-1.30855,0,0,0,0,0,0,0.0358792,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-1.30872,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0237679,5.28683e-06,0,5.28285e-06,0,1.05737e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,4.04564,-0.593037,-1.7669,0.812465,-0.0527125,0.755831,0.544242,32.956,32.5443,32.9173,33.9921,38.9131,39.7663,38.2669,0.443115,-0.0649547,-0.193527,0.0889885,-0.0090076,0.129158,0.093001,-1.30851,0,0,0,0,0,0,0.0374391,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-1.30869,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0264688,5.28688e-06,0,5.28285e-06,0,1.05737e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,3.75213,-0.5149,-1.69341,0.678163,-0.0666766,0.683638,0.61337,32.956,32.5443,32.9173,33.9921,38.9131,39.7244,38.2669,0.410968,-0.0563965,-0.185478,0.0742786,-0.0113938,0.116821,0.104814,-1.30847,0,0,0,0,0,0,0.0389991,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-1.30867,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0275491,5.28688e-06,0,5.28688e-06,0,1.05737e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,3.46031,-0.375069,-1.7669,0.812465,-0.117869,0.754728,0.593571,32.956,32.5443,32.9173,33.9921,38.9131,39.7244,38.2669,0.379005,-0.041081,-0.193527,0.0889885,-0.0201416,0.128969,0.101431,-1.30843,0,0,0,0,0,0,0.0405591,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-1.30863,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0305641,5.28683e-06,0,5.2829e-06,0,1.05737e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,3.75141,-0.441343,-1.7669,0.882686,-0.0849963,0.684044,0.589343,32.956,32.5443,32.9173,33.9921,38.9131,39.7244,38.2669,0.410889,-0.0483398,-0.193527,0.0966797,-0.0145243,0.116891,0.100708,-1.30839,0,0,0,0,0,0,0.042119,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-1.3086,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0313304,5.28683e-06,0,5.28285e-06,0,1.05816e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,3.38443,-0.367786,-1.77911,0.809128,-0.0333383,0.683638,0.519158,32.956,32.5443,32.9173,33.9921,38.9131,39.7244,38.2669,0.370693,-0.0402832,-0.194864,0.088623,-0.00569691,0.116821,0.0887145,-1.30835,0,0,0,0,0,0,0.043679,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-1.30857,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0329509,5.28683e-06,0,5.28285e-06,0,1.05817e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,3.60505,-0.5149,-1.69181,0.809128,-0.0471475,0.683638,0.519158,32.956,32.5443,32.9173,33.9921,38.9687,39.7244,38.2669,0.394858,-0.0563965,-0.185303,0.088623,-0.00805664,0.116821,0.0887145,-1.3083,0,0,0,0,0,0,0.045239,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-1.30854,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0334911,5.28683e-06,0,5.28683e-06,0,1.05737e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,3.53151,-0.447431,-1.8448,0.812465,-0.0527125,0.684044,0.591226,32.956,32.5443,32.9173,33.9921,38.9687,39.7244,38.2669,0.386803,-0.0490066,-0.20206,0.0889885,-0.0090076,0.116891,0.10103,-1.30826,0,0,0,0,0,0,0.0467989,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-1.3085,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.033602,0,0,5.28285e-06,0,1.05737e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,3.89922,-0.5149,-1.83893,0.885745,-0.0745467,0.731166,0.542708,32.956,32.5443,32.9173,33.9921,38.9687,39.7244,38.2669,0.427078,-0.0563965,-0.201416,0.0970148,-0.0127387,0.124943,0.0927389,-1.30821,0,0,0,0,0,0,0.0483589,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-1.30847,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0339968,0,0,5.2829e-06,0,1.05738e-05,0,0.0104079,-0.0649088,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,4.26695,-0.5149,-1.7669,0.885745,-0.0745467,0.708782,0.56577,32.956,32.5443,32.9173,33.9921,38.9687,39.7244,38.2669,0.467355,-0.0563965,-0.193527,0.0970148,-0.0127387,0.121118,0.0966797,-1.30816,0,0,0,0,0,0,0.0499189,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-1.30844,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0340658,0,0,5.2829e-06,0,1.05737e-05,0,0.0104079,-0.0649087,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,4.63468,-0.535504,-1.83893,0.885745,-0.120203,0.755831,0.589343,32.956,32.5443,32.9173,33.9921,38.9687,39.7244,38.2669,0.507632,-0.0586532,-0.201416,0.0970148,-0.0205405,0.129158,0.100708,-1.30811,0,0,0,0,0,0,0.0514788,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-1.3084,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0361553,0,0,5.28688e-06,0,1.05737e-05,0,0.0104079,-0.0649087,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,4.92888,-0.535504,-1.7669,0.812465,-0.0745467,0.707605,0.589343,32.956,32.5443,32.9173,33.9921,38.9687,39.7244,38.2669,0.539855,-0.0586532,-0.193527,0.0889885,-0.0127387,0.120917,0.100708,-1.30806,0,0,0,0,0,0,0.0530388,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-1.30836,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0391187,0,0,5.2829e-06,0,1.05738e-05,0,0.0104079,-0.0649087,0.00463657,-0.0243967,0.0018326,-0.00587015,0.000375281,0,0,0,0,0,0,0,4.78178,-0.447431,-1.69181,0.885745,-0.126948,0.731166,0.593571,32.956,32.5443,32.9173,33.9921,38.9687,39.7244,38.2669,0.523744,-0.0490066,-0.185303,0.0970148,-0.0216932,0.124943,0.101431,-1.308,0,0,0,0,0,0,0.0545987,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-1.30832,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0410536,0,0,5.28285e-06,0,1.05817e-05,0,0.0104079,-0.0649087,0.00463657,-0.0243966,0.0018326,-0.00587014,0.000375281,0,0,0,0,0,0,0,4.63468,-0.5149,-1.8404,0.735571,-0.0707212,0.707212,0.56626,32.956,32.5443,32.9173,33.9921,38.9687,39.7244,38.2669,0.507632,-0.0563965,-0.201577,0.0805664,-0.012085,0.12085,0.0967636,-1.30795,0,0,0,0,0,0,0.0561587,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-1.30827,5.27086e-06,1.8118e-05,-8.52186e-06,1.93227e-06,-1.97068e-05,-1.59785e-05,0.0448349,0,0,5.28285e-06,0,1.05817e-05,0,0.0104079,-0.0649087,0.00463657,-0.0243966,0.0018326,-0.00587014,0.000375281,0,0,0,0,0,0,0,4.56054,-0.593037,-1.8404,0.959068,-0.0745467,0.684044,0.61337,32.956,32.5443,32.9173,33.9921,38.9687,39.7244,38.2669,0.499512,-0.0649547,-0.201577,0.105046,-0.0127387,0.116891,0.104814,-1.30789,0,0,0,0,0,0,0.0577187,0,0,0,0,0,0,1.55996,0,0,0,0,0,0,0,0,0,0,0,0,0
