Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
10,-4.26093e-06,-1.33154e-05,-1.3848e-05,-3.72832e-05,-2.76961e-05,-1.04721,-1.91742e-05,-5.27495e-06,0,-5.27495e-06,0,0,0.000147587,0,-0.00596114,2.92068,-0.000875453,2.73831,-0.000875453,2.6027,-0.000430911,0,0,0,0,0,0,0,0.447431,1.17921,1.25263,3.45719,0.991219,2.7818,0.707605,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0490066,0.129158,0.1372,0.378662,0.169381,0.475359,0.120917,0,0,0,0,0,-1.04702,0,0,0,0,0,0,0.0299987,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
11,-4.26093e-06,-1.33154e-05,-1.33154e-05,-3.72832e-05,-2.76961e-05,-1.0472,-1.91742e-05,-5.26306e-06,0,0,0,0,0.000231749,0,-0.00596212,2.92069,-0.000875596,2.73829,-0.000875596,2.60265,-0.000430903,0,0,0,0,0,0,0,0.447431,1.32403,1.39952,3.38443,1.01367,2.92314,0.684044,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0490066,0.14502,0.153288,0.370693,0.173218,0.499512,0.116891,0,0,0,0,0,-1.04699,0,0,0,0,0,0,0.0329986,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
12,-4.26093e-06,-1.33154e-05,-1.33154e-05,-3.72832e-05,-2.76961e-05,-1.04719,-1.91742e-05,-5.26702e-06,0,0,0,0,0.000347362,0,-0.00596319,2.9207,-0.000875753,2.73827,-0.000875753,2.6026,-0.000430895,0,0,0,0,0,0,0,0.294229,1.17921,1.39759,3.45797,0.96681,3.01753,0.660064,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0322266,0.129158,0.153076,0.378748,0.16521,0.515641,0.112793,0,0,0,0,0,-1.04695,0,0,0,0,0,0,0.0359984,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
13,-4.26093e-06,-1.33154e-05,-1.33154e-05,-3.72832e-05,-2.76961e-05,-1.04718,-1.91742e-05,-5.27495e-06,0,0,0,0,0.000468417,0,-0.00596435,2.9207,-0.000875923,2.73824,-0.000875923,2.60255,-0.000430886,0,0,0,0,0,0,0,0.294229,1.17921,1.25263,3.45719,0.942949,3.15888,0.708782,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0322266,0.129158,0.1372,0.378662,0.161133,0.539795,0.121118,0,0,0,0,0,-1.04691,0,0,0,0,0,0,0.0389983,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
14,-4.26093e-06,-1.33154e-05,-1.33154e-05,-3.72832e-05,-2.76961e-05,-1.04717,-1.91742e-05,-5.27495e-06,5.26311e-06,0,0,0,0.000837693,0,-0.0059656,2.92071,-0.000876108,2.73821,-0.000876108,2.60249,-0.000430877,0,0,0,0,0,0,0,0.303284,1.25263,1.25263,3.53151,1.01394,3.22969,0.660485,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0332184,0.1372,0.1372,0.386803,0.173265,0.551895,0.112865,0,0,0,0,0,-1.04687,0,0,0,0,0,0,0.0419982,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
15,-4.26093e-06,-1.33154e-05,-1.3848e-05,-3.78158e-05,-2.76961e-05,-1.04714,-1.91742e-05,-5.26311e-06,5.26311e-06,-5.27495e-06,-5.27892e-06,0,0.00203709,0,-0.00596695,2.92072,-0.000876305,2.73818,-0.000876305,2.60243,-0.000430867,0,0,0,0,0,0,0,0.441343,1.39952,1.32403,3.53151,0.966523,3.32398,0.730786,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0483398,0.153288,0.14502,0.386803,0.165161,0.568007,0.124878,0,0,0,0,0,-1.04683,0,0,0,0,0,0,0.0449981,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
16,-4.26093e-06,-1.33154e-05,-1.3848e-05,-3.78158e-05,-2.76961e-05,-1.04712,-1.91742e-05,-5.27489e-06,5.26702e-06,-5.27495e-06,-5.27892e-06,0,0.00631245,0,-0.00596839,2.92073,-0.000876516,2.73815,-0.000876516,2.60237,-0.000430856,0,0,0,0,0,0,0,0.367786,1.2591,1.32403,3.45719,0.944127,3.41827,0.755831,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0402832,0.137907,0.14502,0.378662,0.161334,0.58412,0.129158,0,0,0,0,0,-1.04678,0,0,0,0,0,0,0.0479979,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
17,-4.26093e-06,-1.33154e-05,-1.3848e-05,-3.78158e-05,-2.76961e-05,-1.04709,-1.91742e-05,-5.26702e-06,5.26306e-06,-5.27495e-06,-5.2829e-06,0,0.0206366,0,-0.00596992,2.92075,-0.000876741,2.73811,-0.000876741,2.6023,-0.000430844,0,0,0,0,0,0,0,0.396117,1.2591,1.25047,3.46031,1.01367,3.32398,0.684044,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0433863,0.137907,0.136963,0.379005,0.173218,0.568007,0.116891,0,0,0,0,0,-1.04673,0,0,0,0,0,0,0.0509978,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
18,-4.26093e-06,-1.33154e-05,-1.3848e-05,-3.78158e-05,-2.76961e-05,-1.04706,-1.91742e-05,-5.26702e-06,0,-5.26707e-06,-5.27892e-06,0,0.0313304,0,-0.00597154,2.92076,-0.00087698,2.73808,-0.00087698,2.60222,-0.000430832,0,0,0,0,0,0,0,0.465216,1.32403,1.32607,3.45719,0.967672,2.56964,0.684044,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0509547,0.14502,0.145243,0.378662,0.165358,0.439105,0.116891,0,0,0,0,0,-1.04668,0,0,0,0,0,0,0.0539977,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
19,-4.26093e-06,-1.33154e-05,-1.33154e-05,-3.78158e-05,-2.76961e-05,-1.04703,-1.91742e-05,-5.26311e-06,0,0,-5.27892e-06,0,0.0259286,0,-0.00597326,2.92077,-0.000877232,2.73804,-0.000877232,2.60214,-0.000430818,0,0,0,0,0,0,0,0.367786,1.25263,1.39759,3.45719,1.01394,2.16878,0.731166,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0402832,0.1372,0.153076,0.378662,0.173265,0.370605,0.124943,0,0,0,0,0,-1.04663,0,0,0,0,0,0,0.0569975,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
20,-4.26093e-06,-1.33154e-05,-1.33154e-05,-3.78158e-05,-2.76961e-05,-1.04701,-1.91742e-05,-5.26306e-06,0,0,-5.28683e-06,0,0.0185563,0,-0.00597507,2.92079,-0.000877498,2.738,-0.000877498,2.60206,-0.000430805,0,0,0,0,0,0,0,0.367786,1.32403,1.32403,3.45719,0.96681,2.56964,0.684044,32.9745,33.0914,33.2783,34.6866,39.2281,40.2295,38.6617,0.0402832,0.14502,0.14502,0.378662,0.16521,0.439105,0.116891,0,0,0,0,0,-1.04657,0,0,0,0,0,0,0.0599974,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
21,-4.26093e-06,-1.33154e-05,-1.33154e-05,-3.83484e-05,-2.76961e-05,-1.047,-1.91742e-05,-5.26707e-06,0,0,-7.93033e-06,0,0.0135045,0,-0.00597697,2.9208,-0.000877777,2.73795,-0.000877777,2.60198,-0.00043079,0,0,0,0,0,0,0,0.303284,1.25263,1.25263,3.45719,0.944127,3.13539,0.660485,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0332184,0.1372,0.1372,0.378662,0.161334,0.535782,0.112865,0,0,0,0,0,-1.04651,0,0,0,0,0,0,0.0629973,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
22,-4.26093e-06,-1.3848e-05,-1.33154e-05,-3.83484e-05,-2.76961e-05,-1.04698,-1.91742e-05,-5.26707e-06,0,0,-7.92435e-06,0,0.0167455,0,-0.00597897,2.92082,-0.00087807,2.73791,-0.00087807,2.60188,-0.000430775,0,0,0,0,0,0,0,0.232608,1.17691,1.25047,3.53074,0.942949,3.53637,0.708782,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0254773,0.128906,0.136963,0.386719,0.161133,0.604302,0.121118,0,0,0,0,0,-1.04644,0,0,0,0,0,0,0.0659972,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
23,-4.26093e-06,-1.3848e-05,-1.3848e-05,-3.83484e-05,-2.76961e-05,-1.04696,-1.91742e-05,-5.27093e-06,0,-5.26306e-06,-7.92435e-06,0,0.0192355,0,-0.00598105,2.92083,-0.000878376,2.73786,-0.000878376,2.60179,-0.000430759,0,0,0,0,0,0,0,0.232608,1.32403,1.25263,3.45797,0.942949,3.51249,0.683638,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0254773,0.14502,0.1372,0.378748,0.161133,0.60022,0.116821,0,0,0,0,0,-1.04637,0,0,0,0,0,0,0.068997,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
24,-3.72832e-06,-1.3848e-05,-1.3848e-05,-3.78158e-05,-2.76961e-05,-1.04696,-1.91742e-05,0,0,-5.27098e-06,-5.28688e-06,0,0.0192355,0,-0.00598324,2.92085,-0.000878697,2.73781,-0.000878697,2.60169,-0.000430742,0,0,0,0,0,0,0,0.396117,1.32403,1.25047,3.45797,0.991219,3.51249,0.684044,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0433863,0.14502,0.136963,0.378748,0.169381,0.60022,0.116891,0,0,0,0,0,-1.0463,0,0,0,0,0,0,0.0719969,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
25,-3.72832e-06,-1.3848e-05,-1.3848e-05,-3.78158e-05,-2.76961e-05,-1.04693,-1.91742e-05,0,0,-5.27495e-06,-5.28688e-06,0,0.027009,0,-0.00598551,2.92086,-0.00087903,2.73776,-0.00087903,2.60159,-0.000430725,0,0,0,0,0,0,0,0.265214,1.39759,1.33218,3.45797,0.992619,3.53677,0.710739,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0290486,0.153076,0.145912,0.378748,0.169621,0.604369,0.121452,0,0,0,0,0,-1.04623,0,0,0,0,0,0,0.0749968,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
26,-3.72832e-06,-1.3848e-05,-1.33154e-05,-3.78158e-05,-2.76961e-05,-1.0469,-1.91742e-05,0,0,0,-5.28688e-06,0,0.0318706,0,-0.00598787,2.92088,-0.000879378,2.7377,-0.000879378,2.60148,-0.000430707,0,0,0,0,0,0,0,0.220671,1.25047,1.32403,3.38443,0.943244,3.32398,0.707212,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0241699,0.136963,0.14502,0.370693,0.161183,0.568007,0.12085,0,0,0,0,0,-1.04615,0,0,0,0,0,0,0.0779966,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
27,-3.72832e-06,-1.3848e-05,-1.33154e-05,-3.72832e-05,-2.76961e-05,-1.04687,-1.91742e-05,0,-5.26306e-06,0,0,0,0.0345715,0,-0.00599033,2.9209,-0.000879739,2.73765,-0.000879739,2.60137,-0.000430688,0,0,0,0,0,0,0,0.220671,1.25047,1.17921,3.38443,1.01394,3.44209,0.707605,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0241699,0.136963,0.129158,0.370693,0.173265,0.58819,0.120917,0,0,0,0,0,-1.04607,0,0,0,0,0,0,0.0809965,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
28,-4.26093e-06,-1.3848e-05,-1.33154e-05,-3.72832e-05,-2.76961e-05,-1.04683,-1.91742e-05,-5.26306e-06,-5.26306e-06,0,0,0,0.0385809,0,-0.00599288,2.92092,-0.000880113,2.73759,-0.000880113,2.60125,-0.000430669,0,0,0,0,0,0,0,0.328957,1.10336,1.25263,3.45719,0.966523,3.48899,0.707212,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0360304,0.12085,0.1372,0.378662,0.165161,0.596205,0.12085,0,0,0,0,0,-1.04599,0,0,0,0,0,0,0.0839964,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
29,-4.26093e-06,-1.3848e-05,-1.33154e-05,-3.72832e-05,-2.76961e-05,-1.04679,-1.91742e-05,-5.26306e-06,-5.26702e-06,0,0,0,0.0405134,0,-0.00599553,2.92094,-0.000880501,2.73753,-0.000880501,2.60113,-0.000430649,0,0,0,0,0,0,0,0.367786,1.32403,1.25047,3.45719,0.942949,3.44176,0.684044,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0402832,0.14502,0.136963,0.378662,0.161133,0.588135,0.116891,0,0,0,0,0,-1.04591,0,0,0,0,0,0,0.0869962,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
30,-4.26093e-06,-1.3848e-05,-1.3848e-05,-3.78158e-05,-2.76961e-05,-1.04674,-1.91742e-05,-5.26306e-06,-5.26306e-06,-5.27495e-06,-5.29482e-06,0,0.0442947,0,-0.00599826,2.92096,-0.000880903,2.73747,-0.000880903,2.601,-0.000430628,0,0,0,0,0,0,0,0.220671,1.25263,1.25263,3.53151,0.942949,3.53614,0.684044,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0241699,0.1372,0.1372,0.386803,0.161133,0.604261,0.116891,0,0,0,0,0,-1.04582,0,0,0,0,0,0,0.0899961,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
31,-3.72832e-06,-1.3848e-05,-1.3848e-05,-3.78158e-05,-2.76961e-05,-1.04669,-1.91742e-05,0,0,-5.2829e-06,-5.28688e-06,0,0.0471431,0,-0.00600109,2.92098,-0.000881318,2.7374,-0.000881318,2.60088,-0.000430606,0,0,0,0,0,0,0,0.220671,1.32403,1.39759,3.45719,0.990377,3.53614,0.707605,32.9745,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0241699,0.14502,0.153076,0.378662,0.169237,0.604261,0.120917,0,0,0,0,0,-1.04573,0,0,0,0,0,0,0.092996,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
32,-3.72832e-06,-1.3848e-05,-1.3848e-05,-3.78158e-05,-2.76961e-05,-1.04664,-1.91742e-05,0,0,-5.27892e-06,-5.28688e-06,0,0.051317,0,-0.00600401,2.921,-0.000881747,2.73733,-0.000881747,2.60074,-0.000430584,0,0,0,0,0,0,0,0.367786,1.17921,1.32403,3.45797,1.06187,3.53614,0.684044,32.9761,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0402832,0.129158,0.14502,0.378748,0.181453,0.604261,0.116891,0,0,0,0,0,-1.04563,0,0,0,0,0,0,0.0959959,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
33,-3.72832e-06,-1.3848e-05,-1.33154e-05,-3.78158e-05,-2.76961e-05,-1.04659,-1.91742e-05,0,0,0,-5.28688e-06,0,0.0529375,0,-0.00600703,2.92103,-0.00088219,2.73726,-0.00088219,2.6006,-0.000430561,0,0,0,0,0,0,0,0.375069,1.32607,1.32607,3.45719,0.942949,3.5128,0.708782,32.9761,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.041081,0.145243,0.145243,0.378662,0.161133,0.600274,0.121118,0,0,0,0,0,-1.04553,0,0,0,0,0,0,0.0989957,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
34,-4.26093e-06,-1.3848e-05,-1.33154e-05,-3.78158e-05,-2.76961e-05,-1.04654,-1.91742e-05,-5.27495e-06,-5.27093e-06,0,-5.28683e-06,0,0.0561217,0,-0.00601013,2.92105,-0.000882646,2.73719,-0.000882646,2.60046,-0.000430537,0,0,0,0,0,0,0,0.232608,1.32607,1.25263,3.38443,0.919375,3.60709,0.660064,32.9761,33.0914,33.2783,34.6866,39.2281,40.2569,38.6617,0.0254773,0.145243,0.1372,0.370693,0.157104,0.616386,0.112793,0,0,0,0,0,-1.04543,0,0,0,0,0,0,0.101996,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
35,-4.26093e-06,-1.3848e-05,-1.33154e-05,-3.78158e-05,-2.76961e-05,-1.04648,-1.91742e-05,-5.27495e-06,-5.27098e-06,0,-5.28285e-06,0,0.0577992,0,-0.00601333,2.92107,-0.000883115,2.73712,-0.000883115,2.60032,-0.000430512,0,0,0,0,0,0,0,0.441343,1.25047,1.17921,3.46031,0.966523,3.60686,0.707212,32.9761,33.0914,33.2831,34.6866,39.2281,40.2569,38.6617,0.0483398,0.136963,0.129158,0.379005,0.165161,0.616346,0.12085,0,0,0,0,0,-1.04533,0,0,0,0,0,0,0.104995,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
36,-4.26093e-06,-1.3848e-05,-1.33154e-05,-3.78158e-05,-2.76961e-05,-1.04641,-1.91742e-05,0,-5.27495e-06,0,-5.28688e-06,0,0.0611857,0,-0.00601662,2.9211,-0.000883598,2.73704,-0.000883598,2.60017,-0.000430487,0,0,0,0,0,0,0,0.367786,1.32607,1.17921,3.53151,0.990377,3.70115,0.730786,32.9761,33.0914,33.2831,34.6866,39.2281,40.2569,38.6617,0.0402832,0.145243,0.129158,0.386803,0.169237,0.632459,0.124878,0,0,0,0,0,-1.04522,0,0,0,0,0,0,0.107995,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
37,-3.72832e-06,-1.3848e-05,-1.33154e-05,-3.83484e-05,-2.76961e-05,-1.04635,-1.91742e-05,5.27098e-06,-5.27495e-06,0,-7.93033e-06,0,0.0615804,0,-0.00602,2.92112,-0.000884095,2.73697,-0.000884095,2.60001,-0.000430461,0,0,0,0,0,0,0,0.465216,1.32403,1.10336,3.53151,0.919678,3.7718,0.660485,32.9761,33.0914,33.2831,34.6866,39.2281,40.2569,38.6617,0.0509547,0.14502,0.12085,0.386803,0.157156,0.644531,0.112865,0,0,0,0,0,-1.04511,0,0,0,0,0,0,0.110995,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
38,-3.72832e-06,-1.3848e-05,-1.3848e-05,-3.83484e-05,-2.76961e-05,-1.04629,-1.91742e-05,5.27098e-06,0,-5.2829e-06,-1.32172e-05,0,0.0637411,0,-0.00602348,2.92115,-0.000884605,2.73689,-0.000884605,2.59985,-0.000430435,0,0,0,0,0,0,0,0.367786,1.32607,1.18607,3.67859,0.990377,3.88995,0.660064,32.9761,33.0914,33.2831,34.6866,39.2281,40.2569,38.6617,0.0402832,0.145243,0.129909,0.402913,0.169237,0.664722,0.112793,0,0,0,0,0,-1.045,0,0,0,0,0,0,0.113995,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0,0
