Time,Position1,Position2,Position3,Position4,Position5,Position6,Position7,Velocity1,Velocity2,Velocity3,Velocity4,Velocity5,Velocity6,Velocity7,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,TorqueSm1,TorqueSm2,TorqueSm3,TorqueSm4,TorqueSm5,TorqueSm6,TorqueSm7,TorqueCur1,TorqueCur2,TorqueCur3,TorqueCur4,TorqueCur5,TorqueCur6,TorqueCur7,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6,Cur7,PositionCmptd1,PositionCmptd2,PositionCmptd3,PositionCmptd4,PositionCmptd5,PositionCmptd6,PositionCmptd7,VelocityCmptd1,VelocityCmptd2,VelocityCmptd3,VelocityCmptd4,VelocityCmptd5,VelocityCmptd6,VelocityCmptd7,AccCmptd1,AccCmptd2,AccCmptd3,AccCmptd4,AccCmptd5,AccCmptd6,AccCmptd7,TorqueCmptd1,TorqueCmptd2,TorqueCmptd3,TorqueCmptd4,TorqueCmptd5,TorqueCmptd6,TorqueCmptd7
10,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04644,0,7.91838e-06,5.28285e-06,0,0,0,0.0550983,0.000721866,0.000769387,0.000719977,-0.000167776,0.000719977,-0.00027504,0.000719977,0,0,0,0,0,0,0,0.367786,-0.520127,1.32403,1.91249,0.943244,0.990097,1.15511,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0402832,-0.0569691,0.14502,0.209473,0.161183,0.169189,0.197388,0,0,0,0,0,0,-1.04702,0,0,0,0,0,0,0.0299987,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
11,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04638,0,5.27495e-06,5.2829e-06,0,0,0,0.0567188,0.000721866,0.000769398,0.000719977,-0.000167763,0.000719977,-0.000275025,0.000719977,0,0,0,0,0,0,0,0.367786,-0.465216,1.25263,1.83893,1.03832,1.03724,1.15511,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0402832,-0.0509547,0.1372,0.201416,0.177429,0.177246,0.197388,0,0,0,0,0,0,-1.04699,0,0,0,0,0,0,0.0329986,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
12,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04632,0,5.27489e-06,0,0,0,0,0.0583393,0.000721866,0.000769409,0.000719977,-0.000167748,0.000719977,-0.000275008,0.000719977,0,0,0,0,0,0,0,0.303284,-0.5149,1.25263,1.9139,0.919678,1.03724,1.24963,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0332184,-0.0563965,0.1372,0.209628,0.157156,0.177246,0.213539,0,0,0,0,0,0,-1.04695,0,0,0,0,0,0,0.0359984,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
13,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04626,0,5.27489e-06,-5.28688e-06,0,0,0,0.0586229,0.000721866,0.000769421,0.000719977,-0.000167732,0.000719977,-0.00027499,0.000719977,0,0,0,0,0,0,0,0.220671,-0.520127,1.32607,1.83893,0.943244,0.990377,1.2503,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0241699,-0.0569691,0.145243,0.201416,0.161183,0.169237,0.213653,0,0,0,0,0,0,-1.04691,0,0,0,0,0,0,0.0389983,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
14,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.0462,0,5.28285e-06,-5.28683e-06,0,0,0,0.0632009,0.000721866,0.000769434,0.000719977,-0.000167715,0.000719977,-0.00027497,0.000719977,0,0,0,0,0,0,0,0.303284,-0.593037,1.25263,1.91249,0.96681,1.01477,1.39105,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0332184,-0.0649547,0.1372,0.209473,0.16521,0.173405,0.237705,0,0,0,0,0,0,-1.04687,0,0,0,0,0,0,0.0419982,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
15,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04614,0,7.91838e-06,0,0,0,0,0.0653617,0.000721866,0.000769449,0.000719977,-0.000167697,0.000719977,-0.000274948,0.000719977,0,0,0,0,0,0,0,0.465216,-0.588457,1.40531,1.9139,0.897042,1.03724,1.27298,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0509547,-0.0644531,0.153922,0.209628,0.153288,0.177246,0.217529,0,0,0,0,0,0,-1.04683,0,0,0,0,0,0,0.0449981,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
16,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04607,0,7.92435e-06,0,0,0,0,0.0686027,0.000721866,0.000769464,0.000719977,-0.000167678,0.000719977,-0.000274926,0.000719977,0,0,0,0,0,0,0,0.232608,-0.593037,1.25263,1.98604,0.919678,1.01477,1.39085,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0254773,-0.0649547,0.1372,0.217529,0.157156,0.173405,0.237671,0,0,0,0,0,0,-1.04678,0,0,0,0,0,0,0.0479979,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
17,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04599,0,7.92435e-06,5.29082e-06,0,0,0,0.0716502,0.000721866,0.00076948,0.000719977,-0.000167657,0.000719977,-0.000274901,0.000719977,0,0,0,0,0,0,0,0.220671,-0.735571,1.32403,1.8404,0.967672,1.03751,1.29677,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0241699,-0.0805664,0.14502,0.201577,0.165358,0.177292,0.221594,0,0,0,0,0,0,-1.04673,0,0,0,0,0,0,0.0509978,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
18,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04592,0,7.92435e-06,5.28688e-06,0,0,0,0.0750849,0.000721866,0.000769497,0.000719977,-0.000167635,0.000719977,-0.000274876,0.000719977,0,0,0,0,0,0,0,0.375069,-0.606568,1.32403,1.91249,0.990377,1.01477,1.25141,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.041081,-0.0664368,0.14502,0.209473,0.169237,0.173405,0.213843,0,0,0,0,0,0,-1.04668,0,0,0,0,0,0,0.0539977,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
19,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04584,0,5.27892e-06,0,0,0,0,0.0821072,0.000721867,0.000769515,0.000719977,-0.000167611,0.000719977,-0.000274848,0.000719977,0,0,0,0,0,0,0,0.367786,-0.662014,1.25263,1.98604,0.967672,1.03751,1.20249,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0402832,-0.0725098,0.1372,0.217529,0.165358,0.177292,0.205484,0,0,0,0,0,0,-1.04663,0,0,0,0,0,0,0.0569975,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
20,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04575,0,5.27892e-06,-5.29087e-06,0,0,0,0.0847572,0.000721867,0.000769535,0.000719977,-0.000167587,0.000719977,-0.00027482,0.000719977,0,0,0,0,0,0,0,0.303284,-0.5149,1.32607,1.98604,0.966523,0.991219,0.990097,32.9737,33.0479,33.2839,34.6423,39.2354,40.2577,38.6907,0.0332184,-0.0563965,0.145243,0.217529,0.165161,0.169381,0.169189,0,0,0,0,0,0,-1.04657,0,0,0,0,0,0,0.0599974,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
21,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04566,0,5.2829e-06,-5.29082e-06,0,0,0,0.0902099,0.000721867,0.000769555,0.000719977,-0.000167561,0.000719977,-0.00027479,0.000719977,0,0,0,0,0,0,0,0.375069,-0.588457,1.25263,1.83893,0.943244,1.03724,1.01613,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.041081,-0.0644531,0.1372,0.201416,0.161183,0.177246,0.173639,0,0,0,0,0,0,-1.04651,0,0,0,0,0,0,0.0629973,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
22,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04557,0,5.2829e-06,0,0,0,0,0.0902099,0.000721867,0.000769576,0.000719977,-0.000167534,0.000719977,-0.000274758,0.000719977,0,0,0,0,0,0,0,0.447431,-0.593037,1.17691,1.98604,0.96681,0.991219,0.801853,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0490066,-0.0649547,0.128906,0.217529,0.16521,0.169381,0.137022,0,0,0,0,0,0,-1.04644,0,0,0,0,0,0,0.0659972,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
23,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04548,0,7.92435e-06,0,0,0,0,0.0949752,0.000721867,0.000769598,0.000719977,-0.000167505,0.000719977,-0.000274725,0.000719977,0,0,0,0,0,0,0,0.441343,-0.520127,1.2591,1.91249,0.919375,0.990377,0.96681,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0483398,-0.0569691,0.137907,0.209473,0.157104,0.169237,0.16521,0,0,0,0,0,0,-1.04637,0,0,0,0,0,0,0.068997,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
24,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04538,0,7.9183e-06,0,0,0,0,0.0984124,0.000721867,0.000769621,0.000719977,-0.000167476,0.000719977,-0.00027469,0.000719977,0,0,0,0,0,0,0,0.447431,-0.441343,1.25263,1.9874,0.944127,1.03751,0.802892,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0490066,-0.0483398,0.1372,0.217678,0.161334,0.177292,0.1372,0,0,0,0,0,0,-1.0463,0,0,0,0,0,0,0.0719969,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
25,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04527,0,7.92427e-06,5.29087e-06,0,0,0,0.103717,0.000721868,0.000769645,0.000719977,-0.000167445,0.000719977,-0.000274654,0.000719977,0,0,0,0,0,0,0,0.465216,-0.447431,1.25263,1.9139,0.966523,1.01394,0.707212,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0509547,-0.0490066,0.1372,0.209628,0.165161,0.173265,0.12085,0,0,0,0,0,0,-1.04623,0,0,0,0,0,0,0.0749968,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
26,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04516,0,5.28285e-06,5.28683e-06,0,0,0,0.109116,0.000721868,0.00076967,0.000719977,-0.000167413,0.000719977,-0.000274617,0.000719977,0,0,0,0,0,0,0,0.367786,-0.520127,1.19742,1.91814,0.990097,1.03751,0.523422,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0402832,-0.0569691,0.131153,0.210091,0.169189,0.177292,0.0894432,0,0,0,0,0,0,-1.04615,0,0,0,0,0,0,0.0779966,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
27,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04505,0,5.2829e-06,0,0,0,0,0.114518,0.000721868,0.000769696,0.000719977,-0.000167379,0.000719977,-0.000274578,0.000719977,0,0,0,0,0,0,0,0.375069,-0.535504,1.17921,1.9874,0.942949,0.990377,0.337524,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.041081,-0.0586532,0.129158,0.217678,0.161133,0.169237,0.0576768,0,0,0,0,0,0,-1.04607,0,0,0,0,0,0,0.0809965,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
28,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04493,0,5.27892e-06,-5.29082e-06,0,0,0,0.116679,0.000721868,0.000769723,0.000719977,-0.000167344,0.000719977,-0.000274537,0.000719977,0,0,0,0,0,0,0,0.441343,-0.5149,1.32607,1.9874,0.966523,1.03832,0.194394,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0483398,-0.0563965,0.145243,0.217678,0.165161,0.177429,0.0332184,0,0,0,0,0,0,-1.04599,0,0,0,0,0,0,0.0839964,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
29,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04481,0,5.2829e-06,-5.29082e-06,0,0,0,0.117356,0.000721868,0.000769751,0.000719977,-0.000167308,0.000719977,-0.000274495,0.000719977,0,0,0,0,0,0,0,0.5149,-0.593037,1.39952,1.9139,1.01394,0.990377,0.166691,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0563965,-0.0649547,0.153288,0.209628,0.173265,0.169237,0.0284845,0,0,0,0,0,0,-1.04591,0,0,0,0,0,0,0.0869962,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
30,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04469,0,5.2829e-06,-5.28683e-06,0,0,0,0.11764,0.000721869,0.00076978,0.000719977,-0.000167271,0.000719977,-0.000274452,0.000719977,0,0,0,0,0,0,0,0.367786,-0.588457,1.25263,1.99148,0.943244,1.03724,0.212164,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0402832,-0.0644531,0.1372,0.218125,0.161183,0.177246,0.0362549,0,0,0,0,0,0,-1.04582,0,0,0,0,0,0,0.0899961,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
31,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04458,0,7.92435e-06,0,0,0,0,0.115058,0.000721869,0.00076981,0.000719977,-0.000167233,0.000719977,-0.000274407,0.000719977,0,0,0,0,0,0,0,0.441343,-0.593037,1.25263,1.91249,0.919678,0.990377,0.307364,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0483398,-0.0649547,0.1372,0.209473,0.157156,0.169237,0.0525229,0,0,0,0,0,0,-1.04573,0,0,0,0,0,0,0.092996,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
32,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04447,0,7.9183e-06,5.29877e-06,0,0,0,0.114518,0.000721869,0.000769841,0.000719977,-0.000167193,0.000719977,-0.000274361,0.000719977,0,0,0,0,0,0,0,0.367786,-0.5149,1.10581,1.91249,0.919678,1.03751,0.56577,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0402832,-0.0563965,0.121118,0.209473,0.157156,0.177292,0.0966797,0,0,0,0,0,0,-1.04563,0,0,0,0,0,0,0.0959959,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
33,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04434,0,7.92427e-06,5.29888e-06,0,0,0,0.117356,0.000721869,0.000769873,0.000719977,-0.000167152,0.000719977,-0.000274313,0.000719977,0,0,0,0,0,0,0,0.303284,-0.520127,1.17921,1.9874,0.943244,1.06082,0.731166,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0332184,-0.0569691,0.129158,0.217678,0.161183,0.181274,0.124943,0,0,0,0,0,0,-1.04553,0,0,0,0,0,0,0.0989957,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
34,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04422,0,5.2829e-06,5.29482e-06,0,0,0,0.118839,0.00072187,0.000769906,0.000719977,-0.000167109,0.000719977,-0.000274263,0.000719977,0,0,0,0,0,0,0,0.303284,-0.593037,1.18607,1.9874,0.920584,1.06108,0.777933,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0332184,-0.0649547,0.129909,0.217678,0.157311,0.181319,0.132935,0,0,0,0,0,0,-1.04543,0,0,0,0,0,0,0.101996,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
35,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04411,0,5.29082e-06,-5.29882e-06,0,0,0,0.118839,0.00072187,0.00076994,0.000719977,-0.000167066,0.000719977,-0.000274213,0.000719977,0,0,0,0,0,0,0,0.367786,-0.588457,1.0298,1.9139,0.944127,1.06082,0.895802,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0402832,-0.0644531,0.112793,0.209628,0.161334,0.181274,0.153076,0,0,0,0,0,0,-1.04533,0,0,0,0,0,0,0.104995,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
36,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04399,0,5.28688e-06,-5.29882e-06,0,0,0,0.113438,0.00072187,0.000769975,0.000719977,-0.000167021,0.000719977,-0.00027416,0.000719977,0,0,0,0,0,0,0,0.428908,-0.662014,1.25263,2.0596,0.990097,0.990377,1.01477,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0469779,-0.0725098,0.1372,0.225586,0.169189,0.169237,0.173405,0,0,0,0,0,0,-1.04522,0,0,0,0,0,0,0.107995,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
37,-4.26093e-06,5.73004e-06,-1.3848e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04388,0,5.29082e-06,-5.29882e-06,0,0,0,0.112235,0.000721871,0.000770011,0.000719977,-0.000166975,0.000719977,-0.000274107,0.000719977,0,0,0,0,0,0,0,0.396117,-0.588457,1.25047,2.13316,0.96681,1.01477,1.60301,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0433863,-0.0644531,0.136963,0.233643,0.16521,0.173405,0.273926,0,0,0,0,0,0,-1.04511,0,0,0,0,0,0,0.110995,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
38,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04376,0,5.28285e-06,0,0,0,0,0.114518,0.000721871,0.000770048,0.000719977,-0.000166927,0.000719977,-0.000274051,0.000719977,0,0,0,0,0,0,0,0.375069,-0.5149,1.25047,1.9874,0.920584,1.03724,1.8859,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.041081,-0.0563965,0.136963,0.217678,0.157311,0.177246,0.322266,0,0,0,0,0,0,-1.045,0,0,0,0,0,0,0.113995,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
39,-4.26093e-06,5.73004e-06,-1.33154e-05,-2.13047e-05,-2.66308e-05,-2.82287e-05,-1.04365,0,7.93623e-06,5.29882e-06,0,0,0,0.116138,0.000721871,0.000770086,0.000719977,-0.000166879,0.000719977,-0.000273995,0.000719977,0,0,0,0,0,0,0,0.294229,-0.520127,1.10581,1.98604,0.943244,1.03751,2.02734,32.9737,33.0479,33.2839,34.6415,39.2354,40.2577,38.6907,0.0322266,-0.0569691,0.121118,0.217529,0.161183,0.177292,0.346436,0,0,0,0,0,0,-1.04489,0,0,0,0,0,0,0.116995,0,0,0,0,0,0,2.99987,0,0,0,0,0,0,0
